n,deslocamento,x,y
8497,22070,220,70
8498,22074,220,74
8499,22078,220,78
8500,22082,220,82
8501,22086,220,86
8502,22090,220,90
8503,22094,220,94
8504,22098,220,98
8505,22102,221,2
8506,22106,221,6
8507,22110,221,10
8508,22114,221,14
8509,22118,221,18
8510,22122,221,22
8511,22126,221,26
8512,22130,221,30
8513,22134,221,34
8514,22138,221,38
8515,22142,221,42
8516,22146,221,46
8517,22150,221,50
8518,22154,221,54
8519,22158,221,58
8520,22162,221,62
8521,22166,221,66
8522,22170,221,70
8523,22174,221,74
8524,22178,221,78
8525,22182,221,82
8526,22186,221,86
8527,22190,221,90
8528,22194,221,94
8529,22198,221,98
8530,22202,222,2
8531,22206,222,6
8532,22210,222,10
8533,22214,222,14
8534,22218,222,18
8535,22222,222,22
8536,22226,222,26
8537,22230,222,30
8538,22234,222,34
8539,22238,222,38
8540,22242,222,42
8541,22246,222,46
8542,22250,222,50
8543,22254,222,54
8544,22258,222,58
8545,22262,222,62
8546,22266,222,66
8547,22270,222,70
8548,22274,222,74
8549,22278,222,78
8550,22282,222,82
8551,22286,222,86
8552,22290,222,90
8553,22294,222,94
8554,22298,222,98
8555,22302,223,2
8556,22306,223,6
8557,22310,223,10
8558,22314,223,14
8559,22318,223,18
8560,22322,223,22
8561,22326,223,26
8562,22330,223,30
8563,22334,223,34
8564,22338,223,38
8565,22342,223,42
8566,22346,223,46
8567,22350,223,50
8568,22354,223,54
8569,22358,223,58
8570,22362,223,62
8571,22366,223,66
8572,22370,223,70
8573,22374,223,74
8574,22378,223,78
8575,22382,223,82
8576,22386,223,86
8577,22390,223,90
8578,22394,223,94
8579,22398,223,98
8580,22402,224,2
8581,22406,224,6
8582,22410,224,10
8583,22414,224,14
8584,22418,224,18
8585,22422,224,22
8586,22426,224,26
8587,22430,224,30
8588,22434,224,34
8589,22438,224,38
8590,22442,224,42
8591,22446,224,46
8592,22450,224,50
8593,22454,224,54
8594,22458,224,58
8595,22462,224,62
8596,22466,224,66
8597,22470,224,70
8598,22474,224,74
8599,22478,224,78
8600,22482,224,82
8601,22486,224,86
8602,22490,224,90
8603,22494,224,94
8604,22498,224,98
8605,22502,225,2
8606,22506,225,6
8607,22510,225,10
8608,22514,225,14
8609,22518,225,18
8610,22522,225,22
8611,22526,225,26
8612,22530,225,30
8613,22534,225,34
8614,22538,225,38
8615,22542,225,42
8616,22546,225,46
8617,22550,225,50
8618,22554,225,54
8619,22558,225,58
8620,22562,225,62
8621,22566,225,66
8622,22570,225,70
8623,22574,225,74
8624,22578,225,78
8625,22582,225,82
8626,22586,225,86
8627,22590,225,90
8628,22594,225,94
8629,22598,225,98
8630,22602,226,2
8631,22606,226,6
8632,22610,226,10
8633,22614,226,14
8634,22618,226,18
8635,22622,226,22
8636,22626,226,26
8637,22630,226,30
8638,22634,226,34
8639,22638,226,38
8640,22642,226,42
8641,22646,226,46
8642,22650,226,50
8643,22654,226,54
8644,22658,226,58
8645,22662,226,62
8646,22666,226,66
8647,22670,226,70
8648,22674,226,74
8649,22678,226,78
8650,22682,226,82
8651,22686,226,86
8652,22690,226,90
8653,22694,226,94
8654,22698,226,98
8655,22702,227,2
8656,22706,227,6
8657,22710,227,10
8658,22714,227,14
8659,22718,227,18
8660,22722,227,22
8661,22726,227,26
8662,22730,227,30
8663,22734,227,34
8664,22738,227,38
8665,22742,227,42
8666,22746,227,46
8667,22750,227,50
8668,22754,227,54
8669,22758,227,58
8670,22762,227,62
8671,22766,227,66
8672,22770,227,70
8673,22774,227,74
8674,22778,227,78
8675,22782,227,82
8676,22786,227,86
8677,22790,227,90
8678,22794,227,94
8679,22798,227,98
8680,22802,228,2
8681,22806,228,6
8682,22810,228,10
8683,22814,228,14
8684,22818,228,18
8685,22822,228,22
8686,22826,228,26
8687,22830,228,30
8688,22834,228,34
8689,22838,228,38
8690,22842,228,42
8691,22846,228,46
8692,22850,228,50
8693,22854,228,54
8694,22858,228,58
8695,22862,228,62
8696,22866,228,66
8697,22870,228,70
8698,22874,228,74
8699,22878,228,78
8700,22882,228,82
8701,22886,228,86
8702,22890,228,90
8703,22894,228,94
8704,22898,228,98
8705,22902,229,2
8706,22906,229,6
8707,22910,229,10
8708,22914,229,14
8709,22918,229,18
8710,22922,229,22
8711,22926,229,26
8712,22930,229,30
8713,22934,229,34
8714,22938,229,38
8715,22942,229,42
8716,22946,229,46
8717,22950,229,50
8718,22954,229,54
8719,22958,229,58
8720,22962,229,62
8721,22966,229,66
8722,22970,229,70
8723,22974,229,74
8724,22978,229,78
8725,22982,229,82
8726,22986,229,86
8727,22990,229,90
8728,22994,229,94
8729,22998,229,98
8730,23002,230,2
8731,23006,230,6
8732,23010,230,10
8733,23014,230,14
8734,23018,230,18
8735,23022,230,22
8736,23026,230,26
8737,23030,230,30
8738,23034,230,34
8739,23038,230,38
8740,23042,230,42
8741,23046,230,46
8742,23050,230,50
8743,23054,230,54
8744,23058,230,58
8745,23062,230,62
8746,23066,230,66
8747,23070,230,70
8748,23074,230,74
8749,23078,230,78
8750,23082,230,82
8751,23086,230,86
8752,23090,230,90
8753,23094,230,94
8754,23098,230,98
8755,23102,231,2
8756,23106,231,6
8757,23110,231,10
8758,23114,231,14
8759,23118,231,18
8760,23122,231,22
8761,23126,231,26
8762,23130,231,30
8763,23134,231,34
8764,23138,231,38
8765,23142,231,42
8766,23146,231,46
8767,23150,231,50
8768,23154,231,54
8769,23158,231,58
8770,23162,231,62
8771,23166,231,66
8772,23170,231,70
8773,23174,231,74
8774,23178,231,78
8775,23182,231,82
8776,23186,231,86
8777,23190,231,90
8778,23194,231,94
8779,23198,231,98
8780,23202,232,2
8781,23206,232,6
8782,23210,232,10
8783,23214,232,14
8784,23218,232,18
8785,23222,232,22
8786,23226,232,26
8787,23230,232,30
8788,23234,232,34
8789,23238,232,38
8790,23242,232,42
8791,23246,232,46
8792,23250,232,50
8793,23254,232,54
8794,23258,232,58
8795,23262,232,62
8796,23266,232,66
8797,23270,232,70
8798,23274,232,74
8799,23278,232,78
8800,23282,232,82
8801,23286,232,86
8802,23290,232,90
8803,23294,232,94
8804,23298,232,98
8805,23302,233,2
8806,23306,233,6
8807,23310,233,10
8808,23314,233,14
8809,23318,233,18
8810,23322,233,22
8811,23326,233,26
8812,23330,233,30
8813,23334,233,34
8814,23338,233,38
8815,23342,233,42
8816,23346,233,46
8817,23350,233,50
8818,23354,233,54
8819,23358,233,58
8820,23362,233,62
8821,23366,233,66
8822,23370,233,70
8823,23374,233,74
8824,23378,233,78
8825,23382,233,82
8826,23386,233,86
8827,23390,233,90
8828,23394,233,94
8829,23398,233,98
8830,23402,234,2
8831,23406,234,6
8832,23410,234,10
8833,23414,234,14
8834,23418,234,18
8835,23422,234,22
8836,23426,234,26
8837,23430,234,30
8838,23434,234,34
8839,23438,234,38
8840,23442,234,42
8841,23446,234,46
8842,23450,234,50
8843,23454,234,54
8844,23458,234,58
8845,23462,234,62
8846,23466,234,66
8847,23470,234,70
8848,23474,234,74
8849,23478,234,78
8850,23482,234,82
8851,23486,234,86
8852,23490,234,90
8853,23494,234,94
8854,23498,234,98
8855,23502,235,2
8856,23506,235,6
8857,23510,235,10
8858,23514,235,14
8859,23518,235,18
8860,23522,235,22
8861,23526,235,26
8862,23530,235,30
8863,23534,235,34
8864,23538,235,38
8865,23542,235,42
8866,23546,235,46
8867,23550,235,50
8868,23554,235,54
8869,23558,235,58
8870,23562,235,62
8871,23566,235,66
8872,23570,235,70
8873,23574,235,74
8874,23578,235,78
8875,23582,235,82
8876,23586,235,86
8877,23590,235,90
8878,23594,235,94
8879,23598,235,98
8880,23602,236,2
8881,23606,236,6
8882,23610,236,10
8883,23614,236,14
8884,23618,236,18
8885,23622,236,22
8886,23626,236,26
8887,23630,236,30
8888,23634,236,34
8889,23638,236,38
8890,23642,236,42
8891,23646,236,46
8892,23650,236,50
8893,23654,236,54
8894,23658,236,58
8895,23662,236,62
8896,23666,236,66
8897,23670,236,70
8898,23674,236,74
8899,23678,236,78
8900,23682,236,82
8901,23686,236,86
8902,23690,236,90
8903,23694,236,94
8904,23698,236,98
8905,23702,237,2
8906,23706,237,6
8907,23710,237,10
8908,23714,237,14
8909,23718,237,18
8910,23722,237,22
8911,23726,237,26
8912,23730,237,30
8913,23734,237,34
8914,23738,237,38
8915,23742,237,42
8916,23746,237,46
8917,23750,237,50
8918,23754,237,54
8919,23758,237,58
8920,23762,237,62
8921,23766,237,66
8922,23770,237,70
8923,23774,237,74
8924,23778,237,78
8925,23782,237,82
8926,23786,237,86
8927,23790,237,90
8928,23794,237,94
8929,23798,237,98
8930,23802,238,2
8931,23806,238,6
8932,23810,238,10
8933,23814,238,14
8934,23818,238,18
8935,23822,238,22
8936,23826,238,26
8937,23830,238,30
8938,23834,238,34
8939,23838,238,38
8940,23842,238,42
8941,23846,238,46
8942,23850,238,50
8943,23854,238,54
8944,23858,238,58
8945,23862,238,62
8946,23866,238,66
8947,23870,238,70
8948,23874,238,74
8949,23878,238,78
8950,23882,238,82
8951,23886,238,86
8952,23890,238,90
8953,23894,238,94
8954,23898,238,98
8955,23902,239,2
8956,23906,239,6
8957,23910,239,10
8958,23914,239,14
8959,23918,239,18
8960,23922,239,22
8961,23926,239,26
8962,23930,239,30
8963,23934,239,34
8964,23938,239,38
8965,23942,239,42
8966,23946,239,46
8967,23950,239,50
8968,23954,239,54
8969,23958,239,58
8970,23962,239,62
8971,23966,239,66
8972,23970,239,70
8973,23974,239,74
8974,23978,239,78
8975,23982,239,82
8976,23986,239,86
8977,23990,239,90
8978,23994,239,94
8979,23998,239,98
8980,24002,240,2
8981,24006,240,6
8982,24010,240,10
8983,24014,240,14
8984,24018,240,18
8985,24022,240,22
8986,24026,240,26
8987,24030,240,30
8988,24034,240,34
8989,24038,240,38
8990,24042,240,42
8991,24046,240,46
8992,24050,240,50
8993,24054,240,54
8994,24058,240,58
8995,24062,240,62
8996,24066,240,66
8997,24070,240,70
8998,24074,240,74
8999,24078,240,78
9000,24082,240,82
9001,24086,240,86
9002,24090,240,90
9003,24094,240,94
9004,24098,240,98
9005,24102,241,2
9006,24106,241,6
9007,24110,241,10
9008,24114,241,14
9009,24118,241,18
9010,24122,241,22
9011,24126,241,26
9012,24130,241,30
9013,24134,241,34
9014,24138,241,38
9015,24142,241,42
9016,24146,241,46
9017,24150,241,50
9018,24154,241,54
9019,24158,241,58
9020,24162,241,62
9021,24166,241,66
9022,24170,241,70
9023,24174,241,74
9024,24178,241,78
9025,24182,241,82
9026,24186,241,86
9027,24190,241,90
9028,24194,241,94
9029,24198,241,98
9030,24202,242,2
9031,24206,242,6
9032,24210,242,10
9033,24214,242,14
9034,24218,242,18
9035,24222,242,22
9036,24226,242,26
9037,24230,242,30
9038,24234,242,34
9039,24238,242,38
9040,24242,242,42
9041,24246,242,46
9042,24250,242,50
9043,24254,242,54
9044,24258,242,58
9045,24262,242,62
9046,24266,242,66
9047,24270,242,70
9048,24274,242,74
9049,24278,242,78
9050,24282,242,82
9051,24286,242,86
9052,24290,242,90
9053,24294,242,94
9054,24298,242,98
9055,24302,243,2
9056,24306,243,6
9057,24310,243,10
9058,24314,243,14
9059,24318,243,18
9060,24322,243,22
9061,24326,243,26
9062,24330,243,30
9063,24334,243,34
9064,24338,243,38
9065,24342,243,42
9066,24346,243,46
9067,24350,243,50
9068,24354,243,54
9069,24358,243,58
9070,24362,243,62
9071,24366,243,66
9072,24370,243,70
9073,24374,243,74
9074,24378,243,78
9075,24382,243,82
9076,24386,243,86
9077,24390,243,90
9078,24394,243,94
9079,24398,243,98
9080,24402,244,2
9081,24406,244,6
9082,24410,244,10
9083,24414,244,14
9084,24418,244,18
9085,24422,244,22
9086,24426,244,26
9087,24430,244,30
9088,24434,244,34
9089,24438,244,38
9090,24442,244,42
9091,24446,244,46
9092,24450,244,50
9093,24454,244,54
9094,24458,244,58
9095,24462,244,62
9096,24466,244,66
9097,24470,244,70
9098,24474,244,74
9099,24478,244,78
9100,24482,244,82
9101,24486,244,86
9102,24490,244,90
9103,24494,244,94
9104,24498,244,98
9105,24502,245,2
9106,24506,245,6
9107,24510,245,10
9108,24514,245,14
9109,24518,245,18
9110,24522,245,22
9111,24526,245,26
9112,24530,245,30
9113,24534,245,34
9114,24538,245,38
9115,24542,245,42
9116,24546,245,46
9117,24550,245,50
9118,24554,245,54
9119,24558,245,58
9120,24562,245,62
9121,24566,245,66
9122,24570,245,70
9123,24574,245,74
9124,24578,245,78
9125,24582,245,82
9126,24586,245,86
9127,24590,245,90
9128,24594,245,94
9129,24598,245,98
9130,24602,246,2
9131,24606,246,6
9132,24610,246,10
9133,24614,246,14
9134,24618,246,18
9135,24622,246,22
9136,24626,246,26
9137,24630,246,30
9138,24634,246,34
9139,24638,246,38
9140,24642,246,42
9141,24646,246,46
9142,24650,246,50
9143,24654,246,54
9144,24658,246,58
9145,24662,246,62
9146,24666,246,66
9147,24670,246,70
9148,24674,246,74
9149,24678,246,78
9150,24682,246,82
9151,24686,246,86
9152,24690,246,90
9153,24694,246,94
9154,24698,246,98
9155,24702,247,2
9156,24706,247,6
9157,24710,247,10
9158,24714,247,14
9159,24718,247,18
9160,24722,247,22
9161,24726,247,26
9162,24730,247,30
9163,24734,247,34
9164,24738,247,38
9165,24742,247,42
9166,24746,247,46
9167,24750,247,50
9168,24754,247,54
9169,24758,247,58
9170,24762,247,62
9171,24766,247,66
9172,24770,247,70
9173,24774,247,74
9174,24778,247,78
9175,24782,247,82
9176,24786,247,86
9177,24790,247,90
9178,24794,247,94
9179,24798,247,98
9180,24802,248,2
9181,24806,248,6
9182,24810,248,10
9183,24814,248,14
9184,24818,248,18
9185,24822,248,22
9186,24826,248,26
9187,24830,248,30
9188,24834,248,34
9189,24838,248,38
9190,24842,248,42
9191,24846,248,46
9192,24850,248,50
9193,24854,248,54
9194,24858,248,58
9195,24862,248,62
9196,24866,248,66
9197,24870,248,70
9198,24874,248,74
9199,24878,248,78
9200,24882,248,82
9201,24886,248,86
9202,24890,248,90
9203,24894,248,94
9204,24898,248,98
9205,24902,249,2
9206,24906,249,6
9207,24910,249,10
9208,24914,249,14
9209,24918,249,18
9210,24922,249,22
9211,24926,249,26
9212,24930,249,30
9213,24934,249,34
9214,24938,249,38
9215,24942,249,42
9216,24946,249,46
9217,24950,249,50
9218,24954,249,54
9219,24958,249,58
9220,24962,249,62
9221,24966,249,66
9222,24970,249,70
9223,24974,249,74
9224,24978,249,78
9225,24982,249,82
9226,24986,249,86
9227,24990,249,90
9228,24994,249,94
9229,24998,249,98
9230,25002,250,2
9231,25006,250,6
9232,25010,250,10
9233,25014,250,14
9234,25018,250,18
9235,25022,250,22
9236,25026,250,26
9237,25030,250,30
9238,25034,250,34
9239,25038,250,38
9240,25042,250,42
9241,25046,250,46
9242,25050,250,50
9243,25054,250,54
9244,25058,250,58
9245,25062,250,62
9246,25066,250,66
9247,25070,250,70
9248,25074,250,74
9249,25078,250,78
9250,25082,250,82
9251,25086,250,86
9252,25090,250,90
9253,25094,250,94
9254,25098,250,98
9255,25102,251,2
9256,25106,251,6
9257,25110,251,10
9258,25114,251,14
9259,25118,251,18
9260,25122,251,22
9261,25126,251,26
9262,25130,251,30
9263,25134,251,34
9264,25138,251,38
9265,25142,251,42
9266,25146,251,46
9267,25150,251,50
9268,25154,251,54
9269,25158,251,58
9270,25162,251,62
9271,25166,251,66
9272,25170,251,70
9273,25174,251,74
9274,25178,251,78
9275,25182,251,82
9276,25186,251,86
9277,25190,251,90
9278,25194,251,94
9279,25198,251,98
9280,25202,252,2
9281,25206,252,6
9282,25210,252,10
9283,25214,252,14
9284,25218,252,18
9285,25222,252,22
9286,25226,252,26
9287,25230,252,30
9288,25234,252,34
9289,25238,252,38
9290,25242,252,42
9291,25246,252,46
9292,25250,252,50
9293,25254,252,54
9294,25258,252,58
9295,25262,252,62
9296,25266,252,66
9297,25270,252,70
9298,25274,252,74
9299,25278,252,78
9300,25282,252,82
9301,25286,252,86
9302,25290,252,90
9303,25294,252,94
9304,25298,252,98
9305,25302,253,2
9306,25306,253,6
9307,25310,253,10
9308,25314,253,14
9309,25318,253,18
9310,25322,253,22
9311,25326,253,26
9312,25330,253,30
9313,25334,253,34
9314,25338,253,38
9315,25342,253,42
9316,25346,253,46
9317,25350,253,50
9318,25354,253,54
9319,25358,253,58
9320,25362,253,62
9321,25366,253,66
9322,25370,253,70
9323,25374,253,74
9324,25378,253,78
9325,25382,253,82
9326,25386,253,86
9327,25390,253,90
9328,25394,253,94
9329,25398,253,98
9330,25402,254,2
9331,25406,254,6
9332,25410,254,10
9333,25414,254,14
9334,25418,254,18
9335,25422,254,22
9336,25426,254,26
9337,25430,254,30
9338,25434,254,34
9339,25438,254,38
9340,25442,254,42
9341,25446,254,46
9342,25450,254,50
9343,25454,254,54
9344,25458,254,58
9345,25462,254,62
9346,25466,254,66
9347,25470,254,70
9348,25474,254,74
9349,25478,254,78
9350,25482,254,82
9351,25486,254,86
9352,25490,254,90
9353,25494,254,94
9354,25498,254,98
9355,25502,255,2
9356,25506,255,6
9357,25510,255,10
9358,25514,255,14
9359,25518,255,18
9360,25522,255,22
9361,25526,255,26
9362,25530,255,30
9363,25534,255,34
9364,25538,255,38
9365,25542,255,42
9366,25546,255,46
9367,25550,255,50
9368,25554,255,54
9369,25558,255,58
9370,25562,255,62
9371,25566,255,66
9372,25570,255,70
9373,25574,255,74
9374,25578,255,78
9375,25582,255,82
9376,25586,255,86
9377,25590,255,90
9378,25594,255,94
9379,25598,255,98
9380,25602,256,2
9381,25606,256,6
9382,25610,256,10
9383,25614,256,14
9384,25618,256,18
9385,25622,256,22
9386,25626,256,26
9387,25630,256,30
9388,25634,256,34
9389,25638,256,38
9390,25642,256,42
9391,25646,256,46
9392,25650,256,50
9393,25654,256,54
9394,25658,256,58
9395,25662,256,62
9396,25666,256,66
9397,25670,256,70
9398,25674,256,74
9399,25678,256,78
9400,25682,256,82
9401,25686,256,86
9402,25690,256,90
9403,25694,256,94
9404,25698,256,98
9405,25702,257,2
9406,25706,257,6
9407,25710,257,10
9408,25714,257,14
9409,25718,257,18
9410,25722,257,22
9411,25726,257,26
9412,25730,257,30
9413,25734,257,34
9414,25738,257,38
9415,25742,257,42
9416,25746,257,46
9417,25750,257,50
9418,25754,257,54
9419,25758,257,58
9420,25762,257,62
9421,25766,257,66
9422,25770,257,70
9423,25774,257,74
9424,25778,257,78
9425,25782,257,82
9426,25786,257,86
9427,25790,257,90
9428,25794,257,94
9429,25798,257,98
9430,25802,258,2
9431,25806,258,6
9432,25810,258,10
9433,25814,258,14
9434,25818,258,18
9435,25822,258,22
9436,25826,258,26
9437,25830,258,30
9438,25834,258,34
9439,25838,258,38
9440,25842,258,42
9441,25846,258,46
9442,25850,258,50
9443,25854,258,54
9444,25858,258,58
9445,25862,258,62
9446,25866,258,66
9447,25870,258,70
9448,25874,258,74
9449,25878,258,78
9450,25882,258,82
9451,25886,258,86
9452,25890,258,90
9453,25894,258,94
9454,25898,258,98
9455,25902,259,2
9456,25906,259,6
9457,25910,259,10
9458,25914,259,14
9459,25918,259,18
9460,25922,259,22
9461,25926,259,26
9462,25930,259,30
9463,25934,259,34
9464,25938,259,38
9465,25942,259,42
9466,25946,259,46
9467,25950,259,50
9468,25954,259,54
9469,25958,259,58
9470,25962,259,62
9471,25966,259,66
9472,25970,259,70
9473,25974,259,74
9474,25978,259,78
9475,25982,259,82
9476,25986,259,86
9477,25990,259,90
9478,25994,259,94
9479,25998,259,98
9480,26002,260,2
9481,26006,260,6
9482,26010,260,10
9483,26014,260,14
9484,26018,260,18
9485,26022,260,22
9486,26026,260,26
9487,26030,260,30
9488,26034,260,34
9489,26038,260,38
9490,26042,260,42
9491,26046,260,46
9492,26050,260,50
9493,26054,260,54
9494,26058,260,58
9495,26062,260,62
9496,26066,260,66
9497,26070,260,70
9498,26074,260,74
9499,26078,260,78
9500,26082,260,82
9501,26086,260,86
9502,26090,260,90
9503,26094,260,94
9504,26098,260,98
9505,26102,261,2
9506,26106,261,6
9507,26110,261,10
9508,26114,261,14
9509,26118,261,18
9510,26122,261,22
9511,26126,261,26
9512,26130,261,30
9513,26134,261,34
9514,26138,261,38
9515,26142,261,42
9516,26146,261,46
9517,26150,261,50
9518,26154,261,54
9519,26158,261,58
9520,26162,261,62
9521,26166,261,66
9522,26170,261,70
9523,26174,261,74
9524,26178,261,78
9525,26182,261,82
9526,26186,261,86
9527,26190,261,90
9528,26194,261,94
9529,26198,261,98
9530,26202,262,2
9531,26206,262,6
9532,26210,262,10
9533,26214,262,14
9534,26218,262,18
9535,26222,262,22
9536,26226,262,26
9537,26230,262,30
9538,26234,262,34
9539,26238,262,38
9540,26242,262,42
9541,26246,262,46
9542,26250,262,50
9543,26254,262,54
9544,26258,262,58
9545,26262,262,62
9546,26266,262,66
9547,26270,262,70
9548,26274,262,74
9549,26278,262,78
9550,26282,262,82
9551,26286,262,86
9552,26290,262,90
9553,26294,262,94
9554,26298,262,98
9555,26302,263,2
9556,26306,263,6
9557,26310,263,10
9558,26314,263,14
9559,26318,263,18
9560,26322,263,22
9561,26326,263,26
9562,26330,263,30
9563,26334,263,34
9564,26338,263,38
9565,26342,263,42
9566,26346,263,46
9567,26350,263,50
9568,26354,263,54
9569,26358,263,58
9570,26362,263,62
9571,26366,263,66
9572,26370,263,70
9573,26374,263,74
9574,26378,263,78
9575,26382,263,82
9576,26386,263,86
9577,26390,263,90
9578,26394,263,94
9579,26398,263,98
9580,26402,264,2
9581,26406,264,6
9582,26410,264,10
9583,26414,264,14
9584,26418,264,18
9585,26422,264,22
9586,26426,264,26
9587,26430,264,30
9588,26434,264,34
9589,26438,264,38
9590,26442,264,42
9591,26446,264,46
9592,26450,264,50
9593,26454,264,54
9594,26458,264,58
9595,26462,264,62
9596,26466,264,66
9597,26470,264,70
9598,26474,264,74
9599,26478,264,78
9600,26482,264,82
9601,26486,264,86
9602,26490,264,90
9603,26494,264,94
9604,26498,264,98
9605,26502,265,2
9606,26506,265,6
9607,26510,265,10
9608,26514,265,14
9609,26518,265,18
9610,26522,265,22
9611,26526,265,26
9612,26530,265,30
9613,26534,265,34
9614,26538,265,38
9615,26542,265,42
9616,26546,265,46
9617,26550,265,50
9618,26554,265,54
9619,26558,265,58
9620,26562,265,62
9621,26566,265,66
9622,26570,265,70
9623,26574,265,74
9624,26578,265,78
9625,26582,265,82
9626,26586,265,86
9627,26590,265,90
9628,26594,265,94
9629,26598,265,98
9630,26602,266,2
9631,26606,266,6
9632,26610,266,10
9633,26614,266,14
9634,26618,266,18
9635,26622,266,22
9636,26626,266,26
9637,26630,266,30
9638,26634,266,34
9639,26638,266,38
9640,26642,266,42
9641,26646,266,46
9642,26650,266,50
9643,26654,266,54
9644,26658,266,58
9645,26662,266,62
9646,26666,266,66
9647,26670,266,70
9648,26674,266,74
9649,26678,266,78
9650,26682,266,82
9651,26686,266,86
9652,26690,266,90
9653,26694,266,94
9654,26698,266,98
9655,26702,267,2
9656,26706,267,6
9657,26710,267,10
9658,26714,267,14
9659,26718,267,18
9660,26722,267,22
9661,26726,267,26
9662,26730,267,30
9663,26734,267,34
9664,26738,267,38
9665,26742,267,42
9666,26746,267,46
9667,26750,267,50
9668,26754,267,54
9669,26758,267,58
9670,26762,267,62
9671,26766,267,66
9672,26770,267,70
9673,26774,267,74
9674,26778,267,78
9675,26782,267,82
9676,26786,267,86
9677,26790,267,90
9678,26794,267,94
9679,26798,267,98
9680,26802,268,2
9681,26806,268,6
9682,26810,268,10
9683,26814,268,14
9684,26818,268,18
9685,26822,268,22
9686,26826,268,26
9687,26830,268,30
9688,26834,268,34
9689,26838,268,38
9690,26842,268,42
9691,26846,268,46
9692,26850,268,50
9693,26854,268,54
9694,26858,268,58
9695,26862,268,62
9696,26866,268,66
9697,26870,268,70
9698,26874,268,74
9699,26878,268,78
9700,26882,268,82
9701,26886,268,86
9702,26890,268,90
9703,26894,268,94
9704,26898,268,98
9705,26902,269,2
9706,26906,269,6
9707,26910,269,10
9708,26914,269,14
9709,26918,269,18
9710,26922,269,22
9711,26926,269,26
9712,26930,269,30
9713,26934,269,34
9714,26938,269,38
9715,26942,269,42
9716,26946,269,46
9717,26950,269,50
9718,26954,269,54
9719,26958,269,58
9720,26962,269,62
9721,26966,269,66
9722,26970,269,70
9723,26974,269,74
9724,26978,269,78
9725,26982,269,82
9726,26986,269,86
9727,26990,269,90
9728,26994,269,94
9729,26998,269,98
9730,27002,270,2
9731,27006,270,6
9732,27010,270,10
9733,27014,270,14
9734,27018,270,18
9735,27022,270,22
9736,27026,270,26
9737,27030,270,30
9738,27034,270,34
9739,27038,270,38
9740,27042,270,42
9741,27046,270,46
9742,27050,270,50
9743,27054,270,54
9744,27058,270,58
9745,27062,270,62
9746,27066,270,66
9747,27070,270,70
9748,27074,270,74
9749,27078,270,78
9750,27082,270,82
9751,27086,270,86
9752,27090,270,90
9753,27094,270,94
9754,27098,270,98
9755,27102,271,2
9756,27106,271,6
9757,27110,271,10
9758,27114,271,14
9759,27118,271,18
9760,27122,271,22
9761,27126,271,26
9762,27130,271,30
9763,27134,271,34
9764,27138,271,38
9765,27142,271,42
9766,27146,271,46
9767,27150,271,50
9768,27154,271,54
9769,27158,271,58
9770,27162,271,62
9771,27166,271,66
9772,27170,271,70
9773,27174,271,74
9774,27178,271,78
9775,27182,271,82
9776,27186,271,86
9777,27190,271,90
9778,27194,271,94
9779,27198,271,98
9780,27202,272,2
9781,27206,272,6
9782,27210,272,10
9783,27214,272,14
9784,27218,272,18
9785,27222,272,22
9786,27226,272,26
9787,27230,272,30
9788,27234,272,34
9789,27238,272,38
9790,27242,272,42
9791,27246,272,46
9792,27250,272,50
9793,27254,272,54
9794,27258,272,58
9795,27262,272,62
9796,27266,272,66
9797,27270,272,70
9798,27274,272,74
9799,27278,272,78
9800,27282,272,82
9801,27286,272,86
9802,27290,272,90
9803,27294,272,94
9804,27298,272,98
9805,27302,273,2
9806,27306,273,6
9807,27310,273,10
9808,27314,273,14
9809,27318,273,18
9810,27322,273,22
9811,27326,273,26
9812,27330,273,30
9813,27334,273,34
9814,27338,273,38
9815,27342,273,42
9816,27346,273,46
9817,27350,273,50
9818,27354,273,54
9819,27358,273,58
9820,27362,273,62
9821,27366,273,66
9822,27370,273,70
9823,27374,273,74
9824,27378,273,78
9825,27382,273,82
9826,27386,273,86
9827,27390,273,90
9828,27394,273,94
9829,27398,273,98
9830,27402,274,2
9831,27406,274,6
9832,27410,274,10
9833,27414,274,14
9834,27418,274,18
9835,27422,274,22
9836,27426,274,26
9837,27430,274,30
9838,27434,274,34
9839,27438,274,38
9840,27442,274,42
9841,27446,274,46
9842,27450,274,50
9843,27454,274,54
9844,27458,274,58
9845,27462,274,62
9846,27466,274,66
9847,27470,274,70
9848,27474,274,74
9849,27478,274,78
9850,27482,274,82
9851,27486,274,86
9852,27490,274,90
9853,27494,274,94
9854,27498,274,98
9855,27502,275,2
9856,27506,275,6
9857,27510,275,10
9858,27514,275,14
9859,27518,275,18
9860,27522,275,22
9861,27526,275,26
9862,27530,275,30
9863,27534,275,34
9864,27538,275,38
9865,27542,275,42
9866,27546,275,46
9867,27550,275,50
9868,27554,275,54
9869,27558,275,58
9870,27562,275,62
9871,27566,275,66
9872,27570,275,70
9873,27574,275,74
9874,27578,275,78
9875,27582,275,82
9876,27586,275,86
9877,27590,275,90
9878,27594,275,94
9879,27598,275,98
9880,27602,276,2
9881,27606,276,6
9882,27610,276,10
9883,27614,276,14
9884,27618,276,18
9885,27622,276,22
9886,27626,276,26
9887,27630,276,30
9888,27634,276,34
9889,27638,276,38
9890,27642,276,42
9891,27646,276,46
9892,27650,276,50
9893,27654,276,54
9894,27658,276,58
