n,offset,x,y
3824,141284,1412,84
3825,141096,1410,96
3826,141276,1412,76
3827,141104,1411,4
3828,141100,1411,0
3829,141244,1412,44
3830,141148,1411,48
3831,141292,1412,92
3832,141240,1412,40
3833,141208,1412,8
3834,141272,1412,72
3835,141072,1410,72
3836,141068,1410,68
3837,141220,1412,20
3838,141108,1411,8
3839,141280,1412,80
3840,141132,1411,32
3841,141048,1410,48
3842,141076,1410,76
3843,141228,1412,28
3844,141060,1410,60
3845,141192,1411,92
3846,141056,1410,56
3847,141040,1410,40
3848,141156,1411,56
3849,141140,1411,40
3850,141084,1410,84
3851,141044,1410,44
3852,141172,1411,72
3853,141052,1410,52
3854,141200,1412,0
3855,141160,1411,60
3856,141120,1411,20
3857,141124,1411,24
3858,141176,1411,76
3859,141224,1412,24
3860,141216,1412,16
3861,141112,1411,12
3862,141164,1411,64
3863,141184,1411,84
3864,141088,1410,88
3865,141080,1410,80
3866,141064,1410,64
3867,141092,1410,92
3868,141116,1411,16
3869,141204,1412,4
3870,141248,1412,48
3871,141136,1411,36
3872,141152,1411,52
3873,141168,1411,68
3874,141180,1411,80
3875,141188,1411,88
3876,141252,1412,52
3877,141256,1412,56
3878,141260,1412,60
3879,141264,1412,64
3880,141268,1412,68
3881,141456,1414,56
3882,141380,1413,80
3883,141404,1414,4
3884,141384,1413,84
3885,141516,1415,16
3886,141392,1413,92
3887,141472,1414,72
3888,141368,1413,68
3889,141436,1414,36
3890,141492,1414,92
3891,141336,1413,36
3892,141388,1413,88
3893,141464,1414,64
3894,141372,1413,72
3895,141496,1414,96
3896,141412,1414,12
3897,141500,1415,0
3898,141504,1415,4
3899,141528,1415,28
3900,141304,1413,4
3901,141332,1413,32
3902,141320,1413,20
3903,141324,1413,24
3904,141520,1415,20
3905,141460,1414,60
3906,141408,1414,8
3907,141508,1415,8
3908,141328,1413,28
3909,141308,1413,8
3910,141468,1414,68
3911,141296,1412,96
3912,141340,1413,40
3913,141344,1413,44
3914,141360,1413,60
3915,141376,1413,76
3916,141348,1413,48
3917,141524,1415,24
3918,141424,1414,24
3919,141416,1414,16
3920,141428,1414,28
3921,141352,1413,52
3922,141396,1413,96
3923,141364,1413,64
3924,141476,1414,76
3925,141512,1415,12
3926,141400,1414,0
3927,141356,1413,56
3928,141420,1414,20
3929,141480,1414,80
3930,141300,1413,0
3931,141432,1414,32
3932,141440,1414,40
3933,141444,1414,44
3934,141312,1413,12
3935,141448,1414,48
3936,141532,1415,32
3937,141452,1414,52
3938,141484,1414,84
3939,141488,1414,88
3940,141536,1415,36
3941,141540,1415,40
3942,141544,1415,44
3943,141548,1415,48
3944,141316,1413,16
3945,141740,1417,40
3946,141676,1416,76
3947,141620,1416,20
3948,141568,1415,68
3949,141768,1417,68
3950,141640,1416,40
3951,141612,1416,12
3952,141596,1415,96
3953,141744,1417,44
3954,141800,1418,0
3955,141732,1417,32
3956,141604,1416,4
3957,141804,1418,4
3958,141556,1415,56
3959,141560,1415,60
3960,141680,1416,80
3961,141564,1415,64
3962,141656,1416,56
3963,141696,1416,96
3964,141552,1415,52
3965,141764,1417,64
3966,141796,1417,96
3967,141572,1415,72
3968,141660,1416,60
3969,141736,1417,36
3970,141724,1417,24
3971,141784,1417,84
3972,141712,1417,12
3973,141728,1417,28
3974,141576,1415,76
3975,141588,1415,88
3976,141652,1416,52
3977,141716,1417,16
3978,141688,1416,88
3979,141600,1416,0
3980,141748,1417,48
3981,141624,1416,24
3982,141788,1417,88
3983,141644,1416,44
3984,141580,1415,80
3985,141592,1415,92
3986,141752,1417,52
3987,141584,1415,84
3988,141704,1417,4
3989,141608,1416,8
3990,141792,1417,92
3991,141668,1416,68
3992,141664,1416,64
3993,141616,1416,16
3994,141628,1416,28
3995,141684,1416,84
3996,141632,1416,32
3997,141720,1417,20
3998,141672,1416,72
3999,141636,1416,36
4000,141648,1416,48
4001,141692,1416,92
4002,141756,1417,56
4003,141760,1417,60
4004,141700,1417,0
4005,141708,1417,8
4006,141772,1417,72
4007,141776,1417,76
4008,141780,1417,80
4009,142040,1420,40
4010,141808,1418,8
4011,141812,1418,12
4012,141960,1419,60
4013,141964,1419,64
4014,141880,1418,80
4015,141856,1418,56
4016,141920,1419,20
4017,141816,1418,16
4018,141824,1418,24
4019,141828,1418,28
4020,141984,1419,84
4021,141972,1419,72
4022,141884,1418,84
4023,141916,1419,16
4024,141968,1419,68
4025,141896,1418,96
4026,141924,1419,24
4027,141900,1419,0
4028,142020,1420,20
4029,141908,1419,8
4030,141980,1419,80
4031,141888,1418,88
4032,141948,1419,48
4033,142000,1420,0
4034,141860,1418,60
4035,141904,1419,4
4036,141976,1419,76
4037,141892,1418,92
4038,142004,1420,4
4039,141928,1419,28
4040,142008,1420,8
4041,142012,1420,12
4042,142032,1420,32
4043,141832,1418,32
4044,141852,1418,52
4045,141840,1418,40
4046,141844,1418,44
4047,142024,1420,24
4048,141988,1419,88
4049,141932,1419,32
4050,142016,1420,16
4051,141848,1418,48
4052,141836,1418,36
4053,141992,1419,92
4054,141820,1418,20
4055,141912,1419,12
4056,141936,1419,36
4057,141940,1419,40
4058,141944,1419,44
4059,141952,1419,52
4060,141864,1418,64
4061,141996,1419,96
4062,142028,1420,28
4063,142036,1420,36
4064,141956,1419,56
4065,141868,1418,68
4066,141872,1418,72
4067,141876,1418,76
4068,142902,1429,2
4069,143030,1430,30
4070,142894,1428,94
4071,142862,1428,62
4072,143034,1430,34
4073,142838,1428,38
4074,142978,1429,78
4075,142974,1429,74
4076,142850,1428,50
4077,142942,1429,42
4078,143054,1430,54
4079,142858,1428,58
4080,143006,1430,6
4081,142994,1429,94
4082,142946,1429,46
4083,142986,1429,86
4084,142910,1429,10
4085,143082,1430,82
4086,143010,1430,10
4087,143022,1430,22
4088,142958,1429,58
4089,142906,1429,6
4090,142854,1428,54
4091,143050,1430,50
4092,142922,1429,22
4093,142898,1428,98
4094,142878,1428,78
4095,143026,1430,26
4096,143086,1430,86
4097,143014,1430,14
4098,142886,1428,86
4099,142834,1428,34
4100,142842,1428,42
4101,142846,1428,46
4102,142962,1429,62
4103,142866,1428,66
4104,142938,1429,38
4105,142982,1429,82
4106,142870,1428,70
4107,143046,1430,46
4108,143078,1430,78
4109,142874,1428,74
4110,142950,1429,50
4111,143018,1430,18
4112,143038,1430,38
4113,143066,1430,66
4114,142998,1429,98
4115,143042,1430,42
4116,142882,1428,82
4117,142890,1428,90
4118,142934,1429,34
4119,143002,1430,2
4120,142970,1429,70
4121,142914,1429,14
4122,143070,1430,70
4123,142926,1429,26
4124,142954,1429,54
4125,143058,1430,58
4126,142918,1429,18
4127,142930,1429,30
4128,142966,1429,66
4129,142990,1429,90
4130,143062,1430,62
4131,143074,1430,74
4132,143250,1432,50
4133,143206,1432,6
4134,143326,1433,26
4135,143210,1432,10
4136,143170,1431,70
4137,143214,1432,14
4138,143150,1431,50
4139,143198,1431,98
4140,143254,1432,54
4141,143194,1431,94
4142,143222,1432,22
4143,143238,1432,38
4144,143242,1432,42
4145,143278,1432,78
4146,143130,1431,30
4147,143218,1432,18
4148,143226,1432,26
4149,143258,1432,58
4150,143126,1431,26
4151,143306,1433,6
4152,143310,1433,10
4153,143114,1431,14
4154,143134,1431,34
4155,143174,1431,74
4156,143182,1431,82
4157,143178,1431,78
4158,143314,1433,14
4159,143318,1433,18
4160,143102,1431,2
4161,143190,1431,90
4162,143246,1432,46
4163,143262,1432,62
4164,143146,1431,46
4165,143334,1433,34
4166,143202,1432,2
4167,143154,1431,54
4168,143298,1432,98
4169,143302,1433,2
4170,143158,1431,58
4171,143342,1433,42
4172,143294,1432,94
4173,143274,1432,74
4174,143330,1433,30
4175,143106,1431,6
4176,143322,1433,22
4177,143138,1431,38
4178,143270,1432,70
4179,143230,1432,30
4180,143266,1432,66
4181,143090,1430,90
4182,143282,1432,82
4183,143338,1433,38
4184,143094,1430,94
4185,143110,1431,10
4186,143234,1432,34
4187,143118,1431,18
4188,143142,1431,42
4189,143286,1432,86
4190,143098,1430,98
4191,143290,1432,90
4192,143122,1431,22
4193,143162,1431,62
4194,143166,1431,66
4195,143186,1431,86
4196,143510,1435,10
4197,143394,1433,94
4198,143538,1435,38
4199,143354,1433,54
4200,143478,1434,78
4201,143526,1435,26
4202,143498,1434,98
4203,143554,1435,54
4204,143582,1435,82
4205,143534,1435,34
4206,143358,1433,58
4207,143362,1433,62
4208,143366,1433,66
4209,143502,1435,2
4210,143454,1434,54
4211,143462,1434,62
4212,143466,1434,66
4213,143390,1433,90
4214,143494,1434,94
4215,143434,1434,34
4216,143450,1434,50
4217,143518,1435,18
4218,143542,1435,42
4219,143506,1435,6
4220,143594,1435,94
4221,143546,1435,46
4222,143590,1435,90
4223,143402,1434,2
4224,143586,1435,86
4225,143410,1434,10
4226,143406,1434,6
4227,143550,1435,50
4228,143458,1434,58
4229,143598,1435,98
4230,143558,1435,58
4231,143514,1435,14
4232,143578,1435,78
4233,143378,1433,78
4234,143374,1433,74
4235,143562,1435,62
4236,143346,1433,46
4237,143370,1433,70
4238,143382,1433,82
4239,143386,1433,86
4240,143398,1433,98
4241,143570,1435,70
4242,143522,1435,22
4243,143470,1434,70
4244,143566,1435,66
4245,143414,1434,14
4246,143418,1434,18
4247,143530,1435,30
4248,143350,1433,50
4249,143422,1434,22
4250,143426,1434,26
4251,143430,1434,30
4252,143438,1434,38
4253,143442,1434,42
4254,143574,1435,74
4255,143474,1434,74
4256,143482,1434,82
4257,143486,1434,86
4258,143446,1434,46
4259,143490,1434,90
4260,143666,1436,66
4261,143810,1438,10
4262,143714,1437,14
4263,143670,1436,70
4264,143798,1437,98
4265,143662,1436,62
4266,143630,1436,30
4267,143802,1438,2
4268,143606,1436,6
4269,143746,1437,46
4270,143742,1437,42
4271,143618,1436,18
4272,143710,1437,10
4273,143822,1438,22
4274,143626,1436,26
4275,143774,1437,74
4276,143762,1437,62
4277,143718,1437,18
4278,143754,1437,54
4279,143678,1436,78
4280,143850,1438,50
4281,143778,1437,78
4282,143790,1437,90
4283,143726,1437,26
4284,143674,1436,74
4285,143622,1436,22
4286,143818,1438,18
4287,143690,1436,90
4288,143682,1436,82
4289,143646,1436,46
4290,143794,1437,94
4291,143854,1438,54
4292,143782,1437,82
4293,143654,1436,54
4294,143602,1436,2
4295,143610,1436,10
4296,143614,1436,14
4297,143730,1437,30
4298,143634,1436,34
4299,143706,1437,6
4300,143750,1437,50
4301,143638,1436,38
4302,143814,1438,14
4303,143846,1438,46
4304,143642,1436,42
4305,143722,1437,22
4306,143786,1437,86
4307,143806,1438,6
4308,143834,1438,34
4309,143766,1437,66
4310,143826,1438,26
4311,143650,1436,50
4312,143658,1436,58
4313,143702,1437,2
4314,143770,1437,70
4315,143738,1437,38
4316,143686,1436,86
4317,143838,1438,38
4318,143694,1436,94
4319,143734,1437,34
4320,143830,1438,30
4321,143698,1436,98
4322,143758,1437,58
4323,143842,1438,42
4324,143878,1438,78
4325,143990,1439,90
4326,143906,1439,6
4327,144006,1440,6
4328,143966,1439,66
4329,144074,1440,74
4330,143970,1439,70
4331,143930,1439,30
4332,143974,1439,74
4333,143914,1439,14
4334,143954,1439,54
4335,144010,1440,10
4336,143958,1439,58
4337,143982,1439,82
4338,143994,1439,94
4339,143998,1439,98
4340,144030,1440,30
4341,143894,1438,94
4342,143962,1439,62
4343,143986,1439,86
4344,144014,1440,14
4345,143890,1438,90
4346,144058,1440,58
4347,144062,1440,62
4348,143882,1438,82
4349,143898,1438,98
4350,143934,1439,34
4351,143942,1439,42
4352,143938,1439,38
4353,144066,1440,66
4354,144070,1440,70
4355,143870,1438,70
4356,143950,1439,50
4357,144002,1440,2
4358,144018,1440,18
4359,143910,1439,10
4360,144082,1440,82
4361,143978,1439,78
4362,143918,1439,18
4363,144050,1440,50
4364,144054,1440,54
4365,143922,1439,22
4366,144090,1440,90
4367,144046,1440,46
4368,144034,1440,34
4369,144078,1440,78
4370,143866,1438,66
4371,144086,1440,86
4372,143902,1439,2
4373,144022,1440,22
4374,144026,1440,26
4375,144038,1440,38
4376,143858,1438,58
4377,144042,1440,42
4378,143862,1438,62
4379,143874,1438,74
4380,143926,1439,26
4381,143886,1438,86
4382,143946,1439,46
4383,142102,1421,2
4384,142250,1422,50
4385,142298,1422,98
4386,142222,1422,22
4387,142194,1421,94
4388,142190,1421,90
4389,142234,1422,34
4390,142162,1421,62
4391,142230,1422,30
4392,142114,1421,14
4393,142258,1422,58
4394,142074,1420,74
4395,142198,1421,98
4396,142246,1422,46
4397,142218,1422,18
4398,142274,1422,74
4399,142302,1423,2
4400,142254,1422,54
4401,142078,1420,78
4402,142082,1420,82
4403,142086,1420,86
4404,142226,1422,26
4405,142174,1421,74
4406,142182,1421,82
4407,142186,1421,86
4408,142110,1421,10
4409,142214,1422,14
4410,142154,1421,54
4411,142170,1421,70
4412,142238,1422,38
4413,142262,1422,62
4414,142242,1422,42
4415,142314,1423,14
4416,142266,1422,66
4417,142310,1423,10
4418,142122,1421,22
4419,142306,1423,6
4420,142130,1421,30
4421,142126,1421,26
4422,142270,1422,70
4423,142178,1421,78
4424,142318,1423,18
4425,142278,1422,78
4426,142282,1422,82
4427,142066,1420,66
4428,142098,1420,98
4429,142094,1420,94
4430,142286,1422,86
4431,142134,1421,34
4432,142070,1420,70
4433,142158,1421,58
4434,142090,1420,90
4435,142106,1421,6
4436,142290,1422,90
4437,142118,1421,18
4438,142294,1422,94
4439,142138,1421,38
4440,142142,1421,42
4441,142202,1422,2
4442,142166,1421,66
4443,142146,1421,46
4444,142150,1421,50
4445,142206,1422,6
4446,142210,1422,10
4447,142482,1424,82
4448,142442,1424,42
4449,142402,1424,2
4450,142406,1424,6
4451,142454,1424,54
4452,142506,1425,6
4453,142494,1424,94
4454,142378,1423,78
4455,142438,1424,38
4456,142466,1424,66
4457,142366,1423,66
4458,142350,1423,50
4459,142574,1425,74
4460,142322,1423,22
4461,142326,1423,26
4462,142478,1424,78
4463,142486,1424,86
4464,142390,1423,90
4465,142370,1423,70
4466,142434,1424,34
4467,142570,1425,70
4468,142330,1423,30
4469,142334,1423,34
4470,142502,1425,2
4471,142490,1424,90
4472,142394,1423,94
4473,142426,1424,26
4474,142498,1424,98
4475,142410,1424,10
4476,142430,1424,30
4477,142414,1424,14
4478,142542,1425,42
4479,142418,1424,18
4480,142510,1425,10
4481,142398,1423,98
4482,142462,1424,62
4483,142518,1425,18
4484,142362,1423,62
4485,142422,1424,22
4486,142514,1425,14
4487,142446,1424,46
4488,142522,1425,22
4489,142450,1424,50
4490,142526,1425,26
4491,142554,1425,54
4492,142530,1425,30
4493,142458,1424,58
4494,142470,1424,70
4495,142534,1425,34
4496,142474,1424,74
4497,142538,1425,38
4498,142374,1423,74
4499,142546,1425,46
4500,142338,1423,38
4501,142550,1425,50
4502,142558,1425,58
4503,142562,1425,62
4504,142566,1425,66
4505,142342,1423,42
4506,142346,1423,46
4507,142354,1423,54
4508,142358,1423,58
4509,142382,1423,82
4510,142386,1423,86
4511,142686,1426,86
4512,142694,1426,94
4513,142698,1426,98
4514,142622,1426,22
4515,142726,1427,26
4516,142666,1426,66
4517,142682,1426,82
4518,142750,1427,50
4519,142770,1427,70
4520,142734,1427,34
4521,142826,1428,26
4522,142774,1427,74
4523,142822,1428,22
4524,142634,1426,34
4525,142814,1428,14
4526,142642,1426,42
4527,142638,1426,38
4528,142782,1427,82
4529,142690,1426,90
4530,142830,1428,30
4531,142778,1427,78
4532,142746,1427,46
4533,142810,1428,10
4534,142610,1426,10
4535,142606,1426,6
4536,142758,1427,58
4537,142646,1426,46
4538,142818,1428,18
4539,142670,1426,70
4540,142586,1425,86
4541,142614,1426,14
4542,142766,1427,66
4543,142598,1425,98
4544,142730,1427,30
4545,142594,1425,94
4546,142578,1425,78
4547,142702,1427,2
4548,142678,1426,78
4549,142626,1426,26
4550,142582,1425,82
4551,142710,1427,10
4552,142590,1425,90
4553,142738,1427,38
4554,142706,1427,6
4555,142658,1426,58
4556,142662,1426,62
4557,142714,1427,14
4558,142762,1427,62
4559,142754,1427,54
4560,142650,1426,50
4561,142718,1427,18
4562,142722,1427,22
4563,142630,1426,30
4564,142618,1426,18
4565,142602,1426,2
4566,142654,1426,54
4567,142674,1426,74
4568,142742,1427,42
4569,142786,1427,86
4570,142790,1427,90
4571,142794,1427,94
4572,142798,1427,98
4573,142802,1428,2
4574,142806,1428,6
4575,133948,1339,48
4576,134032,1340,32
4577,134092,1340,92
4578,134096,1340,96
4579,133892,1338,92
4580,133924,1339,24
4581,133896,1338,96
4582,133960,1339,60
4583,134100,1341,0
4584,133972,1339,72
4585,134052,1340,52
4586,133952,1339,52
4587,134016,1340,16
4588,134072,1340,72
4589,133916,1339,16
4590,133964,1339,64
4591,134044,1340,44
4592,133956,1339,56
4593,134076,1340,76
4594,133992,1339,92
4595,134080,1340,80
4596,134084,1340,84
4597,134108,1341,8
4598,133884,1338,84
4599,133912,1339,12
4600,133900,1339,0
4601,133904,1339,4
4602,134104,1341,4
4603,134036,1340,36
4604,133988,1339,88
4605,134088,1340,88
4606,133908,1339,8
4607,133888,1338,88
4608,134040,1340,40
4609,133876,1338,76
4610,133920,1339,20
4611,133928,1339,28
4612,133940,1339,40
4613,133968,1339,68
4614,133932,1339,32
4615,134112,1341,12
4616,134004,1340,4
4617,133996,1339,96
4618,134008,1340,8
4619,133936,1339,36
4620,133976,1339,76
4621,133944,1339,44
4622,134116,1341,16
4623,134000,1340,0
4624,133980,1339,80
4625,134120,1341,20
4626,133984,1339,84
4627,134012,1340,12
4628,134124,1341,24
4629,133880,1338,80
4630,134020,1340,20
4631,134024,1340,24
4632,134028,1340,28
4633,134048,1340,48
4634,134128,1341,28
4635,134056,1340,56
4636,134060,1340,60
4637,134064,1340,64
4638,134068,1340,68
4639,134284,1342,84
4640,134208,1342,8
4641,134380,1343,80
4642,134304,1343,4
4643,134320,1343,20
4644,134256,1342,56
4645,134200,1342,0
4646,134148,1341,48
4647,134348,1343,48
4648,134220,1342,20
4649,134192,1341,92
4650,134176,1341,76
4651,134324,1343,24
4652,134384,1343,84
4653,134312,1343,12
4654,134184,1341,84
4655,134132,1341,32
4656,134136,1341,36
4657,134140,1341,40
4658,134260,1342,60
4659,134144,1341,44
4660,134236,1342,36
4661,134276,1342,76
4662,134152,1341,52
4663,134344,1343,44
4664,134376,1343,76
4665,134156,1341,56
4666,134240,1342,40
4667,134316,1343,16
4668,134308,1343,8
4669,134364,1343,64
4670,134292,1342,92
4671,134328,1343,28
4672,134160,1341,60
4673,134168,1341,68
4674,134232,1342,32
4675,134296,1342,96
4676,134268,1342,68
4677,134180,1341,80
4678,134368,1343,68
4679,134224,1342,24
4680,134244,1342,44
4681,134340,1343,40
4682,134172,1341,72
4683,134164,1341,64
4684,134196,1341,96
4685,134188,1341,88
4686,134280,1342,80
4687,134204,1342,4
4688,134300,1343,0
4689,134248,1342,48
4690,134372,1343,72
4691,134252,1342,52
4692,134212,1342,12
4693,134264,1342,64
4694,134216,1342,16
4695,134272,1342,72
4696,134332,1343,32
4697,134288,1342,88
4698,134336,1343,36
4699,134352,1343,52
4700,134356,1343,56
4701,134360,1343,60
4702,134228,1342,28
4703,134504,1345,4
4704,134524,1345,24
4705,134552,1345,52
4706,134424,1344,24
4707,134604,1346,4
4708,134608,1346,8
4709,134412,1344,12
4710,134428,1344,28
4711,134468,1344,68
4712,134480,1344,80
4713,134472,1344,72
4714,134612,1346,12
4715,134616,1346,16
4716,134400,1344,0
4717,134488,1344,88
4718,134536,1345,36
4719,134548,1345,48
4720,134444,1344,44
4721,134632,1346,32
4722,134496,1344,96
4723,134452,1344,52
4724,134596,1345,96
4725,134600,1346,0
4726,134448,1344,48
4727,134640,1346,40
4728,134592,1345,92
4729,134572,1345,72
4730,134624,1346,24
4731,134404,1344,4
4732,134620,1346,20
4733,134436,1344,36
4734,134568,1345,68
4735,134508,1345,8
4736,134544,1345,44
4737,134388,1343,88
4738,134576,1345,76
4739,134628,1346,28
4740,134636,1346,36
4741,134408,1344,8
4742,134532,1345,32
4743,134416,1344,16
4744,134432,1344,32
4745,134580,1345,80
4746,134560,1345,60
4747,134584,1345,84
4748,134556,1345,56
4749,134392,1343,92
4750,134588,1345,88
4751,134396,1343,96
4752,134456,1344,56
4753,134420,1344,20
4754,134460,1344,60
4755,134464,1344,64
4756,134440,1344,40
4757,134492,1344,92
4758,134476,1344,76
4759,134484,1344,84
4760,134564,1345,64
4761,134500,1345,0
4762,134512,1345,12
4763,134516,1345,16
4764,134520,1345,20
4765,134528,1345,28
4766,134540,1345,40
4767,134732,1347,32
4768,134652,1346,52
4769,134680,1346,80
4770,134832,1348,32
4771,134664,1346,64
4772,134796,1347,96
4773,134660,1346,60
4774,134880,1348,80
4775,134760,1347,60
4776,134744,1347,44
4777,134688,1346,88
4778,134644,1346,44
4779,134776,1347,76
4780,134892,1348,92
4781,134804,1348,4
4782,134764,1347,64
4783,134724,1347,24
4784,134728,1347,28
4785,134780,1347,80
4786,134828,1348,28
4787,134816,1348,16
4788,134700,1347,0
4789,134768,1347,68
4790,134788,1347,88
4791,134692,1346,92
4792,134672,1346,72
4793,134896,1348,96
4794,134648,1346,48
4795,134656,1346,56
4796,134800,1348,0
4797,134808,1348,8
4798,134712,1347,12
4799,134696,1346,96
4800,134756,1347,56
4801,134668,1346,68
4802,134676,1346,76
4803,134720,1347,20
4804,134716,1347,16
4805,134812,1348,12
4806,134860,1348,60
4807,134864,1348,64
4808,134684,1346,84
4809,134704,1347,4
4810,134708,1347,8
4811,134736,1347,36
4812,134868,1348,68
4813,134740,1347,40
